vehicle_id,driver_id,vehicle_model,vehicle_year,engine_cc,transmission_type,odometer_km,last_service_km,current_mileage,daily_distance_km,city_driving_percent,highway_driving_percent,driving_style,ac_usage_percent,fuel_price,fuel_type_before,e20_usage_percent,temperature,traffic_level,region,e20_mileage,user_reported_e20_mileage
VH19791,DR19791,Maruti Suzuki Swift,2018,999,Manual,78031,138,19.49,53.9,65,35,Moderate,88,102.78,E10 Blend,46,27,Medium,Assam,19.25,18.7
VH19792,DR19792,Maruti Suzuki Brezza,2021,1497,Manual,44431,2224,13.34,53.6,59,41,Aggressive,67,101.38,Petrol (E0),62,39,High,Uttar Pradesh,12.63,12.9
VH19793,DR19793,Mahindra Bolero Neo,2010,2184,Manual,145799,5592,12.31,25.8,71,29,Moderate,82,100.84,Petrol (E0),82,11,Low,Delhi,11.96,12.3
VH19794,DR19794,Maruti Suzuki S-Presso,2022,999,Manual,35762,1487,19.99,57.7,39,61,Moderate,91,107.46,E10 Blend,43,28,High,Tamil Nadu,19.4,18.6
VH19795,DR19795,Jeep Compass,2017,1497,Manual,90484,386,18.07,26.4,65,35,Moderate,41,112.52,Petrol (E0),93,20,Medium,Maharashtra,16.97,16.6
VH19796,DR19796,Maruti Suzuki WagonR,2022,799,Automatic,36821,879,20.98,54.1,55,45,Moderate,65,97.8,E10 Blend,41,30,Medium,Uttar Pradesh,20.67,20.3
VH19797,DR19797,Toyota Innova Crysta,2022,1498,Manual,29733,371,15.09,12.9,39,61,Aggressive,67,102.44,Petrol (E0),53,35,High,Chhattisgarh,14.78,15.09
VH19798,DR19798,Tata Punch,2011,999,Manual,138925,2888,19.28,27.5,52,48,Moderate,66,106.86,Petrol (E0),61,31,Low,Tamil Nadu,18.91,18.8
VH19799,DR19799,Honda Amaze,2023,1498,Manual,26589,1163,17.4,46.3,71,29,Moderate,65,111.85,E10 Blend,25,31,High,Odisha,17.4,17.2
VH19800,DR19800,Toyota Urban Cruiser Hyryder,2025,1462,Manual,8935,4813,18.83,12.2,28,72,Moderate,87,101.07,E10 Blend,46,24,High,Gujarat,18.3,18.2
VH19801,DR19801,Honda Amaze,2014,1199,Automatic,110992,9500,13.88,25,87,13,Moderate,69,112.37,E10 Blend,29,22,High,Maharashtra,13.86,13.88
VH19802,DR19802,Maruti Suzuki Alto K10,2026,799,Automatic,500,1812,21.89,22.9,41,59,Moderate,83,101.12,Petrol (E0),19,27,Medium,Gujarat,21.37,21.1
VH19803,DR19803,Hyundai Creta,2014,1498,Manual,115380,335,15.23,31.2,51,49,Aggressive,52,111.79,E10 Blend,65,28,Medium,Karnataka,14.34,13
VH19804,DR19804,Maruti Suzuki Alto K10,2012,998,Automatic,127521,5484,17.13,33.1,50,50,Moderate,26,102.53,E10 Blend,59,18,High,Delhi,16.11,16.8
VH19805,DR19805,Renault Kiger,2018,1000,Manual,82585,2973,23.81,53,36,64,Calm,43,110.22,Petrol (E0),64,35,Medium,West Bengal,22.38,22.2
VH19806,DR19806,Kia Carens,2021,1198,Automatic,53583,1395,14.54,5,77,23,Aggressive,65,107.88,E10 Blend,9,25,High,Odisha,14.15,14
VH19807,DR19807,Maruti Suzuki WagonR,2025,999,Manual,8215,5174,19.71,36.7,42,58,Aggressive,87,104.48,E10 Blend,70,27,Low,Gujarat,18.48,18.5
VH19808,DR19808,Maruti Suzuki Swift,2019,1000,Manual,70420,1766,20.84,5,52,48,Moderate,43,103,Petrol (E0),37,34,Medium,Punjab,20.16,20.1
VH19809,DR19809,Hyundai Verna,2017,1198,Manual,90794,4222,19.17,34.6,35,65,Moderate,32,102.06,E10 Blend,49,27,Medium,Uttar Pradesh,18.52,18.2
VH19810,DR19810,Honda Elevate,2012,1498,Manual,137559,3317,15.21,33.2,61,39,Moderate,79,115.84,E10 Blend,47,26,Medium,Madhya Pradesh,14.42,13.4
VH19811,DR19811,Hyundai Verna,2025,1198,Manual,9096,3140,16.65,49.3,51,49,Aggressive,81,106.2,Petrol (E0),76,36,High,Gujarat,15.4,15.4
VH19812,DR19812,Mahindra XUV300,2010,1451,Manual,143806,2195,17.72,52.4,13,87,Moderate,64,106.48,Petrol (E0),89,26,Medium,Tamil Nadu,16.08,15.2
VH19813,DR19813,Hyundai i20,2018,1000,Automatic,72227,4056,18.23,12.7,75,25,Moderate,37,91.67,Petrol (E0),31,18,Medium,Uttarakhand,17.82,17.7
VH19814,DR19814,Maruti Suzuki Alto K10,2014,999,Manual,114188,5167,14.94,5.1,36,64,Aggressive,63,115.26,Petrol (E0),44,19,High,Rajasthan,14.71,14.6
VH19815,DR19815,Honda City,2016,1498,Manual,95726,1047,19.99,27.2,6,94,Moderate,46,118.54,Petrol (E0),72,37,Low,Madhya Pradesh,19.47,19.9
VH19816,DR19816,Honda City,2019,1199,Automatic,66090,2764,19.18,29.4,41,59,Moderate,63,111.18,E10 Blend,86,28,Low,West Bengal,18.34,17.7
VH19817,DR19817,Maruti Suzuki Ertiga,2013,2198,Manual,124791,5457,15.66,55.5,37,63,Moderate,60,112.78,Petrol (E0),74,27,Medium,Maharashtra,15.14,14.3
VH19818,DR19818,Datsun redi-GO,2019,998,Automatic,68591,759,14.32,20.5,95,5,Aggressive,95,112.12,E10 Blend,65,26,High,Odisha,14.12,14.3
VH19819,DR19819,Mahindra XUV300,2017,1199,Manual,87139,2674,22.14,15.1,19,81,Calm,29,101.07,E10 Blend,36,12,Low,Chhattisgarh,21.57,20.8
VH19820,DR19820,Mahindra XUV300,2014,1197,Manual,122014,6108,18.64,33.3,72,28,Calm,39,107.55,Petrol (E0),39,24,Low,Bihar,17.7,17.6
VH19821,DR19821,Tata Safari,2018,2393,Manual,73128,7187,12.24,17.2,76,24,Moderate,49,101.29,Petrol (E0),76,26,Medium,Punjab,11.84,11.1
VH19822,DR19822,Maruti Suzuki WagonR,2021,998,Manual,40052,97,20.37,36.9,40,60,Moderate,72,95.04,Petrol (E0),37,21,High,Uttarakhand,19.83,19.8
VH19823,DR19823,Tata Nexon,2025,1451,Manual,3899,1191,17.04,26.8,55,45,Moderate,74,101.79,Petrol (E0),49,18,High,Uttar Pradesh,16.37,16.2
VH19824,DR19824,Maruti Suzuki Ignis,2020,1197,Automatic,60907,1850,19.55,62.6,58,42,Moderate,75,111,E10 Blend,55,19,Medium,Maharashtra,19.19,19.3
VH19825,DR19825,Maruti Suzuki Eeco,2023,999,Manual,22913,950,16.41,17.3,72,28,Aggressive,62,113.26,E10 Blend,79,25,High,Karnataka,15.23,15.2
VH19826,DR19826,Toyota Urban Cruiser Hyryder,2014,2184,Automatic,111984,9500,12.92,32.1,48,52,Calm,43,97.23,Petrol (E0),51,23,High,Uttarakhand,12.17,11.2
VH19827,DR19827,Mahindra XUV300,2019,1451,Manual,69154,5230,18.37,7.9,16,84,Moderate,57,99.8,E10 Blend,16,30,High,Delhi,17.78,17.8
VH19828,DR19828,Maruti Suzuki Celerio,2010,799,Automatic,150672,50,14.46,37.5,78,22,Aggressive,60,107.71,Petrol (E0),48,26,Medium,Odisha,14.02,13.3
VH19829,DR19829,Tata Altroz,2025,1197,Automatic,11625,3041,20.99,22,62,38,Moderate,73,106.08,E10 Blend,55,40,Low,Tamil Nadu,20.23,19.6
VH19830,DR19830,Maruti Suzuki Eeco,2010,799,Automatic,154297,3448,14.19,20.4,74,26,Aggressive,42,97.05,Petrol (E0),64,16,Medium,Uttarakhand,12.68,12.8
VH19831,DR19831,Maruti Suzuki Swift,2011,1000,Manual,142284,6251,17.36,29.1,50,50,Calm,61,112.34,Petrol (E0),43,24,High,Telangana,16.3,16.2
VH19832,DR19832,Mahindra Bolero,2024,1956,Manual,18388,5101,17.22,10.3,33,67,Aggressive,83,116.8,Petrol (E0),80,34,Low,Madhya Pradesh,16.49,15.5
VH19833,DR19833,Maruti Suzuki Swift,2023,998,Automatic,29383,7402,16.3,21.6,84,16,Aggressive,27,118,E10 Blend,80,29,Medium,Rajasthan,15.34,14.8
VH19834,DR19834,Maruti Suzuki Brezza,2020,1197,Manual,61629,6078,18.3,34,28,72,Aggressive,56,98.37,Petrol (E0),61,31,Medium,Uttar Pradesh,17.45,16.7
VH19835,DR19835,Mahindra Bolero,2017,2694,Manual,86053,7380,13.2,44.1,45,55,Moderate,86,112.46,Petrol (E0),77,25,Medium,West Bengal,12.8,12.9
VH19836,DR19836,Tata Altroz,2017,1497,Manual,80745,151,17.83,41.8,64,36,Calm,24,110.22,Petrol (E0),66,38,High,Tamil Nadu,17.72,17.8
VH19837,DR19837,Mahindra Thar,2017,1956,Manual,86315,3482,17.64,14.2,43,57,Calm,65,108.4,E10 Blend,49,33,Medium,Maharashtra,17.08,16.5
VH19838,DR19838,Maruti Suzuki S-Presso,2023,998,Automatic,24403,9500,20.58,65.8,55,45,Calm,56,110,E10 Blend,27,34,High,Tamil Nadu,20.54,20.58
VH19839,DR19839,Kia Seltos,2012,1497,Manual,136012,1319,12.31,33,51,49,Aggressive,53,116.94,E10 Blend,48,25,High,Madhya Pradesh,11.77,11.8
VH19840,DR19840,MG Astor,2021,2694,Manual,49566,5375,11.69,72.5,52,48,Moderate,72,109.52,E10 Blend,39,23,High,Maharashtra,11.11,11
VH19841,DR19841,Jeep Compass,2020,2694,Manual,54127,4486,15.69,47.7,53,47,Calm,81,110.38,E10 Blend,63,37,Medium,Maharashtra,15.35,15.4
VH19842,DR19842,Hyundai Santro,2020,998,Manual,59604,883,17.47,55,94,6,Moderate,68,111.04,Petrol (E0),46,37,High,Maharashtra,17.28,17.2
VH19843,DR19843,Tata Punch,2012,999,Manual,140598,4649,16.64,20.8,70,30,Moderate,72,115.02,E10 Blend,71,29,Medium,Rajasthan,15.99,15.1
VH19844,DR19844,Maruti Suzuki S-Presso,2018,1000,Manual,76340,7888,21.92,18,44,56,Calm,62,119.4,Petrol (E0),66,32,Medium,Madhya Pradesh,20.48,19.7
VH19845,DR19845,Maruti Suzuki Fronx,2015,1197,Automatic,95123,250,15.74,51.2,67,33,Moderate,40,109.32,Petrol (E0),24,22,High,Bihar,15.29,15.3
VH19846,DR19846,MG Astor,2016,2179,Automatic,98863,909,14.65,47,30,70,Calm,82,107.76,E10 Blend,13,26,High,Tamil Nadu,14.65,13.8
VH19847,DR19847,Mahindra Scorpio-N,2022,2184,Manual,26257,1224,17.75,17.7,43,57,Calm,70,111.88,Petrol (E0),73,24,Medium,Madhya Pradesh,16.18,16
VH19848,DR19848,Maruti Suzuki S-Presso,2018,1000,Manual,75453,4643,15.33,37.3,50,50,Aggressive,75,108.08,E10 Blend,95,26,High,Odisha,14.06,14.6
VH19849,DR19849,Maruti Suzuki Ertiga,2018,2393,Manual,77668,1214,14.59,16.4,37,63,Moderate,28,102,Petrol (E0),57,42,Medium,Punjab,14.43,14.3
VH19850,DR19850,Maruti Suzuki Dzire,2017,1197,Manual,89266,945,19.44,40.7,78,22,Calm,29,102.98,E10 Blend,75,27,High,Assam,18.67,17.8
VH19851,DR19851,Hyundai i20,2022,1197,Automatic,36696,6503,17.17,19.2,43,57,Aggressive,26,105.11,E10 Blend,86,20,Low,Chhattisgarh,16.31,15.8
VH19852,DR19852,Maruti Suzuki Brezza,2025,1373,Manual,8672,2592,17.44,28.3,65,35,Aggressive,32,103.52,Petrol (E0),69,25,High,Assam,16.9,17.4
VH19853,DR19853,Maruti Suzuki Fronx,2022,1248,Manual,34945,2927,20.85,30.1,35,65,Calm,59,118,E10 Blend,17,23,High,Rajasthan,20.55,20.85
VH19854,DR19854,Toyota Rumion,2023,2198,Automatic,23183,709,14.05,24.5,58,42,Moderate,58,109.48,E10 Blend,30,22,High,Maharashtra,13.26,13.5
VH19855,DR19855,Maruti Suzuki Dzire,2026,1248,Automatic,500,2950,18.36,5,55,45,Aggressive,57,101.39,E10 Blend,27,24,Low,Chhattisgarh,18.29,18.36
VH19856,DR19856,Maruti Suzuki Celerio,2023,799,Manual,32699,4003,19.39,30.8,49,51,Aggressive,77,117.38,E10 Blend,15,35,Medium,Telangana,19.39,18.6
VH19857,DR19857,Toyota Rumion,2024,2694,Automatic,20846,3942,14.3,11,47,53,Calm,89,98.49,E10 Blend,79,29,Low,Uttar Pradesh,13.57,13.4
VH19858,DR19858,Toyota Innova Crysta,2015,1997,Automatic,101921,3613,14.85,54.5,52,48,Calm,56,105.06,Petrol (E0),78,27,High,Bihar,14.04,14.1
VH19859,DR19859,Jeep Compass,2021,1997,Manual,53440,9500,14.33,45.7,43,57,Aggressive,57,103.28,Petrol (E0),50,45,Medium,Uttar Pradesh,14.03,14.3
VH19860,DR19860,Toyota Fortuner,2011,1498,Manual,142056,619,11.98,5,39,61,Aggressive,44,117.03,Petrol (E0),44,37,High,Madhya Pradesh,11.13,11.8
VH19861,DR19861,Maruti Suzuki Alto K10,2022,799,Manual,39762,6678,18.25,57.3,100,0,Aggressive,60,118.11,Petrol (E0),62,32,Medium,Telangana,17.45,17.8
VH19862,DR19862,Maruti Suzuki Ertiga,2021,1462,Automatic,43265,665,15.28,30.6,33,67,Aggressive,81,103.36,Petrol (E0),32,18,High,Delhi,14.64,14.1
VH19863,DR19863,Kia Seltos,2025,1498,Manual,6640,704,16.96,34.8,54,46,Aggressive,66,107.71,Petrol (E0),55,24,Medium,Bihar,16.38,15.6
VH19864,DR19864,Maruti Suzuki Ertiga,2011,2393,Automatic,145051,912,8.6,37,37,63,Aggressive,86,100.45,E10 Blend,23,42,High,Punjab,8.19,8.1
VH19865,DR19865,Toyota Fortuner,2016,2755,Automatic,95177,3119,10.21,10.7,43,57,Moderate,93,108.43,Petrol (E0),10,28,Medium,Maharashtra,10.02,9.9
VH19866,DR19866,Tata Altroz,2023,1198,Manual,29386,2483,18.27,6.2,80,20,Moderate,70,100.26,Petrol (E0),32,26,High,Uttar Pradesh,17.91,17.9
VH19867,DR19867,Maruti Suzuki Ertiga,2020,1498,Manual,49136,6119,19.17,25.3,39,61,Moderate,40,112.82,Petrol (E0),29,33,Medium,Rajasthan,18.78,19.17
VH19868,DR19868,Hyundai Verna,2015,1197,Manual,103901,391,21.23,57.3,26,74,Moderate,79,111.52,Petrol (E0),62,39,Low,West Bengal,20.49,20.2
VH19869,DR19869,Hyundai Grand i10 Nios,2012,998,Automatic,120856,373,20.49,43.3,51,49,Calm,40,101.68,E10 Blend,51,31,Medium,Gujarat,19.63,20.3
VH19870,DR19870,Maruti Suzuki Brezza,2013,1199,Manual,129510,1320,19.14,56.7,76,24,Calm,12,105.52,E10 Blend,62,27,Low,Tamil Nadu,18.71,18.2
VH19871,DR19871,Mahindra Scorpio-N,2018,1462,Automatic,76440,238,20.57,27.1,62,38,Calm,71,106.5,Petrol (E0),66,33,Low,Maharashtra,19.57,19.1
VH19872,DR19872,Mahindra Marazzo,2020,1498,Automatic,53410,50,14.26,14.1,23,77,Aggressive,58,101.36,Petrol (E0),77,26,High,Uttar Pradesh,13.62,13.3
VH19873,DR19873,Maruti Suzuki XL6,2011,1373,Manual,147419,50,14.87,5,39,61,Aggressive,89,101.72,E10 Blend,31,28,Low,Delhi,14.45,14.4
VH19874,DR19874,Mahindra Bolero,2013,2198,Manual,119320,3299,13.53,31.9,72,28,Calm,85,112.71,Petrol (E0),43,33,Medium,Madhya Pradesh,12.93,12.6
VH19875,DR19875,Maruti Suzuki Swift,2012,799,Automatic,140506,1442,16.99,18.1,42,58,Moderate,53,100.06,Petrol (E0),69,41,Medium,Gujarat,16.58,15.8
VH19876,DR19876,Citroen C3,2018,1451,Automatic,75437,9261,15.53,34.1,94,6,Calm,75,109.6,Petrol (E0),8,27,Medium,Maharashtra,15.33,15.4
VH19877,DR19877,Honda WR-V,2015,1248,Manual,98754,6685,20.79,42.4,26,74,Calm,46,111.54,Petrol (E0),18,26,Medium,Karnataka,20.31,20.79
VH19878,DR19878,Maruti Suzuki Baleno,2013,1198,Manual,127602,1614,14.51,11.6,84,16,Aggressive,50,95.86,Petrol (E0),27,28,Medium,Uttarakhand,13.72,14.2
VH19879,DR19879,Tata Altroz,2019,1498,Manual,54430,9500,16.82,18,65,35,Moderate,62,111.8,Petrol (E0),25,40,Low,Tamil Nadu,16.43,16.1
VH19880,DR19880,Hyundai Grand i10 Nios,2025,1000,Manual,9097,897,18.98,48.7,39,61,Aggressive,57,102.25,Petrol (E0),36,23,High,Delhi,18.69,18.98
VH19881,DR19881,Maruti Suzuki Baleno,2012,1198,Manual,132244,9500,15.15,26.6,43,57,Moderate,47,105.78,Petrol (E0),13,23,High,Bihar,14.93,15
VH19882,DR19882,Maruti Suzuki Baleno,2020,1498,Automatic,55519,2738,18.46,26.1,52,48,Calm,59,110.83,E10 Blend,31,26,Medium,Maharashtra,18.31,18.46
VH19883,DR19883,Honda City,2014,1197,Manual,121252,747,17.32,76.4,63,37,Aggressive,39,104.5,Petrol (E0),54,23,Low,Punjab,16.29,16.8
VH19884,DR19884,Maruti Suzuki Dzire,2025,1248,Manual,19518,2059,16.56,38,60,40,Aggressive,73,113.05,E10 Blend,73,27,High,Rajasthan,15.52,15.2
VH19885,DR19885,Mahindra Bolero Neo,2023,2179,Manual,32951,5998,19.12,56.5,62,38,Calm,66,106.35,E10 Blend,22,29,Medium,Bihar,19.12,18.7
VH19886,DR19886,Toyota Fortuner,2011,2755,Manual,143324,2991,9.13,20.5,82,18,Moderate,93,115.89,Petrol (E0),50,35,Medium,Madhya Pradesh,9.13,9.1
VH19887,DR19887,Tata Punch,2025,1197,Manual,10371,2063,21.58,31.3,59,41,Moderate,44,107.85,E10 Blend,33,34,Medium,Maharashtra,21.06,21.58
VH19888,DR19888,Toyota Rumion,2015,2982,Manual,103217,4493,8,33.5,49,51,Aggressive,83,115.47,Petrol (E0),64,28,High,Telangana,7.78,8
VH19889,DR19889,Mahindra Bolero,2015,1497,Manual,106374,4596,18.44,34.8,54,46,Moderate,51,102.03,Petrol (E0),49,21,Medium,Assam,17.53,17.6
VH19890,DR19890,Toyota Fortuner,2020,1498,Automatic,58323,50,16.11,21.6,64,36,Moderate,92,115.86,E10 Blend,70,34,High,Rajasthan,15.46,14.8
VH19891,DR19891,Mahindra XUV700,2018,1997,Automatic,70168,2876,14.22,44.8,45,55,Moderate,96,100.87,E10 Blend,56,27,Medium,Delhi,13.95,13.7
VH19892,DR19892,Maruti Suzuki Eeco,2019,999,Manual,64515,145,20.58,22.8,39,61,Moderate,17,114.57,E10 Blend,27,39,High,Madhya Pradesh,20.12,20.58
VH19893,DR19893,Maruti Suzuki Alto K10,2011,799,Manual,147330,5035,15.67,25.2,86,14,Moderate,25,107.45,Petrol (E0),49,35,High,Tamil Nadu,15.67,15.3
VH19894,DR19894,Maruti Suzuki Swift,2019,998,Automatic,73060,751,20.85,74.5,64,36,Calm,35,103.48,E10 Blend,82,15,High,Delhi,20.51,20.85
VH19895,DR19895,Hyundai Aura,2016,799,Automatic,99043,4544,18.08,50,60,40,Moderate,63,117.04,E10 Blend,21,32,High,Telangana,18.03,18.08
VH19896,DR19896,Honda Amaze,2011,1497,Manual,145140,2484,13.93,28.3,100,0,Calm,61,101.02,Petrol (E0),32,35,High,Delhi,13.56,13.5
VH19897,DR19897,Maruti Suzuki Eeco,2025,799,Manual,13219,391,21.3,49.8,68,32,Aggressive,38,102.01,Petrol (E0),96,30,Medium,Uttar Pradesh,19.96,18.6
VH19898,DR19898,Hyundai Exter,2024,1498,Manual,14932,3421,15.43,34.7,53,47,Aggressive,52,99.96,Petrol (E0),23,27,High,Punjab,14.28,14.2
VH19899,DR19899,Mahindra XUV300,2015,1373,Automatic,105880,9500,15.85,23.7,62,38,Moderate,83,101.97,Petrol (E0),37,35,Medium,Chhattisgarh,15.85,15.6
VH19900,DR19900,Maruti Suzuki Fronx,2016,1373,Automatic,94690,3907,16.49,14.8,38,62,Moderate,69,106.82,Petrol (E0),65,21,High,Odisha,15.67,15.7
VH19901,DR19901,Maruti Suzuki WagonR,2012,1000,Manual,129500,1672,16.38,35.9,68,32,Moderate,77,110.44,Petrol (E0),43,31,High,Maharashtra,15.78,15.8
VH19902,DR19902,Maruti Suzuki Baleno,2012,1199,Manual,142656,9500,18.26,51,42,58,Moderate,61,101.86,Petrol (E0),59,14,Medium,Punjab,17.38,17
VH19903,DR19903,Mahindra XUV300,2013,1373,Manual,117194,126,17.66,33.6,75,25,Calm,56,107.66,E10 Blend,33,25,Medium,Maharashtra,17.66,17
VH19904,DR19904,Maruti Suzuki S-Presso,2024,799,Automatic,18008,1142,21.51,43.3,20,80,Moderate,81,116.97,E10 Blend,75,24,High,Telangana,20.92,21.1
VH19905,DR19905,Honda WR-V,2015,1199,Automatic,103230,1204,17.93,78.3,72,28,Moderate,57,103.8,E10 Blend,35,32,Low,Tamil Nadu,17.93,17.6
VH19906,DR19906,Hyundai Aura,2013,998,Automatic,125995,2993,18.12,33.9,54,46,Moderate,66,100.6,Petrol (E0),22,26,Medium,Uttar Pradesh,17.64,17.1
VH19907,DR19907,Hyundai Verna,2021,1451,Manual,49379,3892,21.85,50.2,57,43,Calm,66,107.73,Petrol (E0),71,26,Medium,Tamil Nadu,20.55,19.9
VH19908,DR19908,Hyundai Verna,2011,1199,Manual,141474,9500,16.04,43.1,14,86,Aggressive,13,116.2,Petrol (E0),36,28,Medium,Madhya Pradesh,15.7,15.7
VH19909,DR19909,Tata Harrier,2019,1497,Automatic,68192,1235,19.23,19.5,51,49,Moderate,19,100.35,E10 Blend,44,23,Low,Uttar Pradesh,18.84,18.9
VH19910,DR19910,Hyundai Verna,2012,1498,Manual,125692,1539,13.37,11,36,64,Aggressive,84,108.94,Petrol (E0),5,27,Medium,Kerala,13.34,13.37
VH19911,DR19911,Hyundai Grand i10 Nios,2018,1000,Automatic,75693,1687,20.55,54.1,62,38,Calm,59,101.04,Petrol (E0),46,15,Low,Uttar Pradesh,19.48,18.6
VH19912,DR19912,Maruti Suzuki Brezza,2024,1199,Manual,18902,1763,20.74,38.5,51,49,Moderate,45,103.75,E10 Blend,9,21,High,Chhattisgarh,20.67,19.8
VH19913,DR19913,Maruti Suzuki Alto K10,2015,799,Manual,101812,4128,18.73,30.5,80,20,Moderate,50,114.73,E10 Blend,25,44,Medium,Rajasthan,18.71,18.5
VH19914,DR19914,Maruti Suzuki XL6,2010,1199,Automatic,147273,889,15.83,39.8,63,37,Moderate,78,113.78,E10 Blend,76,21,Medium,West Bengal,14.99,15
VH19915,DR19915,Hyundai Verna,2022,1451,Manual,40284,2474,15.11,21.3,60,40,Aggressive,64,99.7,Petrol (E0),25,31,High,Chhattisgarh,14.78,14.7
VH19916,DR19916,Hyundai Alcazar,2010,1498,Automatic,154740,2992,12.35,35.2,64,36,Moderate,78,106.27,E10 Blend,32,30,High,Kerala,11.81,12.2
VH19917,DR19917,Hyundai Exter,2025,1373,Automatic,13216,7524,20.23,39.1,45,55,Moderate,83,102.47,E10 Blend,8,29,Medium,Delhi,20.09,19.7
VH19918,DR19918,Mahindra XUV300,2017,1451,Manual,82906,1664,20.49,36.4,43,57,Calm,64,102.14,Petrol (E0),15,32,Low,Chhattisgarh,19.97,20.49
VH19919,DR19919,Maruti Suzuki Alto K10,2017,1000,Manual,88452,2615,16.1,34.9,59,41,Aggressive,75,109.49,Petrol (E0),42,26,Medium,Maharashtra,15.59,15.9
VH19920,DR19920,Maruti Suzuki Baleno,2014,1248,Manual,115350,3830,16.32,5,53,47,Moderate,90,107.89,E10 Blend,36,26,High,Odisha,16.17,15.9
VH19921,DR19921,Tata Harrier,2019,2393,Manual,65190,6808,11.13,29.9,20,80,Aggressive,69,106.88,E10 Blend,33,13,High,Bihar,10.63,10.4
VH19922,DR19922,Mahindra XUV700,2016,2393,Manual,91028,7385,13.41,37.1,81,19,Calm,93,106.64,Petrol (E0),61,33,Medium,Bihar,12.64,12.7
VH19923,DR19923,Volkswagen Virtus,2023,1373,Manual,27344,6200,17.9,11.2,90,10,Moderate,68,114.98,Petrol (E0),73,36,Medium,Telangana,17.05,17.5
VH19924,DR19924,Tata Tiago,2025,799,Manual,9164,2896,25.53,44.4,56,44,Calm,25,103.12,Petrol (E0),68,25,Medium,Punjab,25.04,24.8
VH19925,DR19925,Hyundai Venue,2023,1248,Manual,34507,9500,20.84,29.2,44,56,Calm,69,100.95,E10 Blend,39,21,Medium,Uttar Pradesh,19.81,19.8
VH19926,DR19926,Honda Amaze,2016,1373,Manual,86158,2210,20.55,35.7,69,31,Calm,35,103.8,Petrol (E0),30,40,Low,Tamil Nadu,20.13,19.4
VH19927,DR19927,Jeep Compass,2024,2755,Automatic,27684,1441,13.7,47.2,87,13,Calm,68,101.28,Petrol (E0),6,21,Medium,Chhattisgarh,13.62,13.5
VH19928,DR19928,Mahindra XUV700,2011,1498,Manual,137717,5387,16.99,31.5,68,32,Calm,24,106.38,Petrol (E0),22,21,Medium,Odisha,16.86,16.99
VH19929,DR19929,Hyundai Grand i10 Nios,2018,799,Manual,75336,9500,17.72,20.5,54,46,Moderate,54,108.92,E10 Blend,63,22,High,Kerala,17.44,17.2
VH19930,DR19930,Honda Amaze,2025,1497,Manual,9120,894,23.7,26.4,31,69,Calm,40,114.79,Petrol (E0),86,28,Medium,Rajasthan,22.78,22.7
VH19931,DR19931,Honda Amaze,2020,1497,Manual,61173,338,20.63,52.5,88,12,Calm,75,116.06,Petrol (E0),57,39,Low,Rajasthan,19.69,19
VH19932,DR19932,Maruti Suzuki Fronx,2022,1498,Manual,32815,9500,15.72,34.8,81,19,Aggressive,93,113.28,Petrol (E0),36,24,Medium,Karnataka,15.7,15.7
VH19933,DR19933,Maruti Suzuki S-Presso,2016,999,Manual,100083,5590,16.29,12.2,44,56,Aggressive,49,92.93,Petrol (E0),77,15,Medium,Uttarakhand,14.18,14.4
VH19934,DR19934,Maruti Suzuki S-Presso,2026,999,Manual,500,711,23.63,19.7,67,33,Calm,34,109.57,E10 Blend,84,27,Medium,Karnataka,22.43,21.1
VH19935,DR19935,Toyota Rumion,2017,1956,Manual,89566,9500,13.51,24.1,53,47,Aggressive,39,115.74,E10 Blend,38,35,Medium,Telangana,13.03,12.9
VH19936,DR19936,Maruti Suzuki S-Presso,2024,1197,Manual,26204,1140,23.15,23.2,50,50,Calm,70,112.4,E10 Blend,23,25,Medium,Karnataka,23.01,22.4
VH19937,DR19937,Tata Safari,2010,1497,Manual,152009,1550,18.2,41.9,0,100,Calm,50,113.15,Petrol (E0),54,27,Medium,Karnataka,16.9,17.3
VH19938,DR19938,Maruti Suzuki Brezza,2011,1451,Manual,142982,1325,15.58,38.8,53,47,Moderate,27,109.81,E10 Blend,85,24,Medium,Maharashtra,14.48,15
VH19939,DR19939,Maruti Suzuki Swift,2012,1197,Automatic,128832,8309,13.53,54,41,59,Aggressive,64,110.05,E10 Blend,30,27,Low,Tamil Nadu,13.53,13.5
VH19940,DR19940,Tata Safari,2010,1497,Manual,147961,3602,14.29,27.6,43,57,Moderate,74,108.37,Petrol (E0),78,16,Medium,Bihar,13.22,13.3
VH19941,DR19941,Maruti Suzuki Ignis,2023,1197,Manual,28362,6960,15.7,20.5,53,47,Aggressive,53,99.68,E10 Blend,37,31,High,Assam,15.53,15.7
VH19942,DR19942,Tata Harrier,2010,2184,Manual,151932,2302,10.74,19.8,63,37,Aggressive,35,108.12,Petrol (E0),8,28,Medium,Bihar,10.74,10.3
VH19943,DR19943,Tata Harrier,2026,1497,Automatic,707,2691,18.05,18.7,41,59,Moderate,52,118.89,E10 Blend,51,22,High,Telangana,17.35,16.8
VH19944,DR19944,Toyota Glanza,2011,799,Automatic,139673,1769,21.58,23,38,62,Calm,70,113.62,Petrol (E0),26,32,Medium,West Bengal,20.86,19.7
VH19945,DR19945,Mahindra XUV300,2010,1197,Manual,155898,3145,17.4,13.9,36,64,Calm,96,115.85,Petrol (E0),33,35,High,Madhya Pradesh,17.1,17.4
